,id,player_name,position,games,season,team,goals,shots,xG,assists,xA,key_passes,yellow,red,npg,npxG,xGChain,xGBuildup
47,2371,Cristiano Ronaldo,FW,33,2020,Juventus,29,167,29.83808070421219,3,3.8546393513679504,36,3,0,23,23.74781009554863,28.635406404733658,8.915717896074057
48,2371,Cristiano Ronaldo,FWL,33,2019,Juventus,31,208,29.431679474189878,5,6.067225832492113,51,3,0,19,19.53495633788407,26.5536093339324,7.224641568958759
49,2371,Cristiano Ronaldo,FW,31,2018,Juventus,21,175,23.32403990253806,8,5.193873833864927,48,3,0,16,18.75628685578704,21.854169853031635,7.177339139394462
50,2371,Cristiano Ronaldo,FW,27,2017,Real Madrid,26,178,26.999303579330444,5,5.524841643869877,40,1,0,23,24.02619305253029,31.62383733689785,9.47185287065804
51,2371,Cristiano Ronaldo,FWL,29,2016,Real Madrid,25,162,25.413737758994102,6,4.591035931371152,31,4,0,19,19.467644795775414,29.57457834482193,8.661094894632697
52,2371,Cristiano Ronaldo,AML,36,2015,Real Madrid,35,227,35.58900645375252,11,8.606404347345233,51,3,0,29,28.899507626891136,40.81802845001221,9.863004602491856
53,2371,Cristiano Ronaldo,FWL,35,2014,Real Madrid,48,225,39.30876067932695,16,13.600642347708344,76,5,1,38,30.389685845933855,43.60801999177784,7.5202372539788485
54,7230,Emile Smith-Rowe,AMC,19,2021,Arsenal,8,27,3.65023379586637,2,2.6996852066367865,22,0,0,8,3.65023379586637,7.353690534830093,2.5527747720479965
55,7230,Emile Smith-Rowe,AMC,20,2020,Arsenal,2,13,1.5921600051224232,4,3.622619265690446,27,0,0,2,1.5921600051224232,9.538248419761658,5.634505972266197
56,7230,Emile Smith-Rowe,Sub,2,2019,Arsenal,0,0,0,0,0,0,0,0,0,0,0,0
57,7230,Emile Smith-Rowe,Sub,3,2018,RasenBallsport Leipzig,0,0,0,0,0.43544721603393555,1,0,0,0,0,0.43544721603393555,0
58,8026,Raphinha,MR,19,2021,Leeds,8,58,5.512669570744038,2,4.182256747037172,38,4,0,5,3.2291630264371634,8.478245869278908,3.452100803144276
59,8026,Raphinha,Sub,30,2020,Leeds,6,67,6.219142843037844,9,9.524860586971045,65,3,0,6,6.219142843037844,16.792777836322784,6.679691860452294
60,8026,Raphinha,FWR,6,2020,Rennes,1,10,0.8834461234509945,2,1.328144185245037,9,0,0,1,0.8834461234509945,1.783657394349575,0.8201179206371307
61,8026,Raphinha,FW,22,2019,Rennes,5,43,5.350334949791431,3,4.738536701537669,43,4,0,4,4.590239830315113,10.565318915992975,3.79923352599144
62,9301,Emmanuel Dennis,FW,19,2021,Watford,8,37,3.653402281925082,5,3.1421701423823833,21,6,1,8,3.653402281925082,7.535764846019447,1.769739936105907
63,9301,Emmanuel Dennis,FW,9,2020,FC Cologne,0,5,0.4957779347896576,1,0.7534655183553696,5,0,0,0,0.4957779347896576,1.9475053399801254,0.8792015537619591
64,618,Raheem Sterling,FWL,19,2021,Manchester City,7,37,8.345070468261838,1,3.1064493879675865,25,0,0,5,6.822732778266072,12.010247886180878,4.739501483738422
65,618,Raheem Sterling,AML,31,2020,Manchester City,10,70,12.050674013793468,7,6.628709886223078,39,4,0,10,11.289505157619715,25.88372514024377,12.17315935343504
66,618,Raheem Sterling,FWL,33,2019,Manchester City,20,100,19.799906481057405,1,7.208586284890771,48,5,0,20,18.277568746358156,31.4420103430748,10.185997404158115
67,618,Raheem Sterling,AML,34,2018,Manchester City,17,77,15.907645806670189,10,10.792034206911922,66,3,0,17,15.907645806670189,33.02193847298622,12.632533352822065
68,618,Raheem Sterling,Sub,33,2017,Manchester City,18,87,18.829967338591814,11,8.844115875661373,55,3,1,17,18.06879848614335,33.65671702474356,12.149656612426043
69,618,Raheem Sterling,AMR,33,2016,Manchester City,7,64,8.106001383624971,6,5.496263796463609,46,7,0,7,8.106001383624971,18.462579221464694,6.755210315808654
70,618,Raheem Sterling,AML,31,2015,Manchester City,6,52,7.149217206053436,2,3.2466240972280502,35,1,0,6,7.149217206053436,14.019068100489676,4.698833643458784
71,618,Raheem Sterling,AML,35,2014,Liverpool,7,84,8.785912293940783,7,6.0366210248321295,75,5,0,7,8.785912293940783,18.19585334509611,5.501672655344009
72,1228,Bruno Fernandes,AMC,21,2021,Manchester United,7,45,4.257174642756581,5,5.958814577199519,56,6,0,7,3.496005805209279,14.356560230255127,6.984495230019093
73,1228,Bruno Fernandes,AMC,37,2020,Manchester United,18,121,16.0194544615224,12,11.474995978176594,95,6,0,9,8.40783962700516,26.911412378773093,11.93228487111628
74,1228,Bruno Fernandes,AMC,14,2019,Manchester United,8,44,5.986080504953861,7,2.755000274628401,30,2,0,4,2.9414419010281563,8.513760548084974,4.86424545198679
75,1228,Bruno Fernandes,Sub,33,2016,Sampdoria,5,62,5.76157873403281,2,4.477594617754221,52,2,0,5,5.76157873403281,11.587999245151877,3.9690467193722725
76,1228,Bruno Fernandes,MC,31,2015,Udinese,3,52,3.793327398598194,4,3.7490010038018227,44,7,1,2,2.270729698240757,8.635709190741181,4.768449317663908
77,1228,Bruno Fernandes,Sub,31,2014,Udinese,3,41,2.6343416767194867,2,2.3319512456655502,22,5,0,3,2.6343416767194867,5.787395132705569,2.225661728531122
78,3621,Neal Maupay,FW,20,2021,Brighton,7,37,6.145952809602022,2,1.8443257436156273,18,4,0,6,5.3847839422523975,8.934378907084465,2.4726428147405386
79,3621,Neal Maupay,FW,33,2020,Brighton,8,71,13.773534506559372,2,4.277407880872488,32,1,1,5,10.728932749480009,17.157539159059525,3.381784765049815
80,3621,Neal Maupay,Sub,37,2019,Brighton,10,96,13.558543261140585,3,2.50613137986511,25,3,0,9,12.036205606535077,13.85504301264882,3.4836169090121984
81,3621,Neal Maupay,Sub,15,2015,Saint-Etienne,1,13,0.9169315053150058,2,1.2979420609772205,8,3,0,1,0.9169315053150058,2.2804030291736126,0.5091680772602558
82,3621,Neal Maupay,Sub,13,2014,Nice,1,4,1.154003287665546,0,0.14538658782839775,3,1,1,1,1.154003287665546,2.105248089879751,0.9613034650683403
83,3635,Bernardo Silva,MC,22,2021,Manchester City,7,27,5.351856712251902,1,4.846925700083375,36,5,0,7,5.351856712251902,17.709022596478462,9.35109855607152
84,3635,Bernardo Silva,Sub,26,2020,Manchester City,2,28,3.5988134182989597,6,4.823389740660787,27,5,0,2,3.5988134182989597,17.112389797344804,10.653521364554763
85,3635,Bernardo Silva,AMR,34,2019,Manchester City,6,52,7.4203405529260635,7,6.312828656286001,51,5,0,6,7.4203405529260635,23.83779612928629,14.72735245898366
86,3635,Bernardo Silva,AMC,36,2018,Manchester City,7,62,8.19672245066613,7,8.63292844966054,71,3,0,7,8.19672245066613,29.93142929673195,16.891506848856807
87,3635,Bernardo Silva,Sub,35,2017,Manchester City,6,25,4.5274060908705,4,3.0583887062966824,30,0,0,6,4.5274060908705,15.460781294852495,9.751076772809029
88,3635,Bernardo Silva,Sub,37,2016,Monaco,8,60,5.707654282450676,9,7.408504134044051,60,3,0,8,5.707654282450676,20.6950120087713,10.737330049276352
89,3635,Bernardo Silva,Sub,32,2015,Monaco,7,41,6.509096814319491,1,3.8636401761323214,43,7,0,7,6.509096814319491,14.747919704765081,7.734866926446557
90,3635,Bernardo Silva,Sub,32,2014,Monaco,9,34,6.3191055646166205,3,5.603754572570324,46,1,0,9,6.3191055646166205,15.752223575487733,6.2646829998120666
91,7768,Mason Mount,AMC,21,2021,Chelsea,7,42,5.317871905863285,6,4.4501639790833,34,2,0,6,4.556703127920628,10.044240444898605,3.73852114751935
92,7768,Mason Mount,AMC,36,2020,Chelsea,6,82,6.884880336001515,5,9.847691355273128,87,2,0,5,6.123711509630084,21.69607448298484,12.443149040453136
93,7768,Mason Mount,AMC,37,2019,Chelsea,7,78,7.497830409556627,5,5.258456766605377,52,3,0,7,7.497830409556627,16.87500463053584,8.520663106814027
94,9040,Conor Gallagher,MC,19,2021,Crystal Palace,7,36,6.486122207716107,3,3.764075346291065,32,5,0,7,6.486122207716107,11.463277369737625,3.7565661258995533
95,9040,Conor Gallagher,MC,30,2020,West Bromwich Albion,2,29,1.542326157912612,2,1.4182877968996763,21,11,0,2,1.542326157912612,5.059539876878262,3.124785490334034
96,447,Kevin De Bruyne,Sub,17,2021,Manchester City,6,44,2.7044553328305483,2,4.973592057824135,41,0,0,6,2.7044553328305483,8.742497932165861,4.561790341511369
97,447,Kevin De Bruyne,AMC,25,2020,Manchester City,6,81,9.98343913257122,12,10.9582067001611,79,1,0,4,7.699932523071766,22.51689299941063,11.297133274376392
98,447,Kevin De Bruyne,MC,35,2019,Manchester City,14,100,8.106427835300565,20,20.62070693448186,133,3,0,12,6.58409016020596,37.79831072688103,19.244823712855577
99,447,Kevin De Bruyne,Sub,19,2018,Manchester City,2,31,1.47424113471061,2,6.654021034017205,36,2,0,2,1.47424113471061,12.202198661863804,8.481829758733511
100,447,Kevin De Bruyne,MC,37,2017,Manchester City,8,93,5.4017304321751,16,13.101720079779625,105,2,0,8,5.4017304321751,33.50091540813446,22.899963654577732
101,447,Kevin De Bruyne,AMC,36,2016,Manchester City,6,86,6.771996598690748,18,15.88864896632731,103,4,0,6,6.010864537209272,28.542687937617302,15.754015326499939
102,447,Kevin De Bruyne,ML,25,2015,Manchester City,7,49,4.308096021413803,9,8.332030825316906,81,2,0,7,4.308096021413803,16.136466838419437,8.064571473747492
103,447,Kevin De Bruyne,AML,2,2015,Wolfsburg,0,4,0.8674139007925987,0,0.010990764945745468,1,1,0,0,0.8674139007925987,1.0220277458429337,0.22327889502048492
104,447,Kevin De Bruyne,AML,34,2014,Wolfsburg,10,96,7.724068749696016,20,14.308946477249265,112,3,0,10,7.724068749696016,29.501689936965704,13.275837222114205
105,468,Callum Wilson,FW,15,2021,Newcastle United,6,27,5.126593586988747,0,0.44315034337341785,8,4,0,5,4.365424727089703,3.799769224599004,0.6096092024818063
106,468,Callum Wilson,FW,26,2020,Newcastle United,12,49,13.59009125083685,5,3.046300631016493,17,2,0,8,10.545415870845318,14.205592930316925,1.0525451973080635
107,468,Callum Wilson,FW,35,2019,Bournemouth,8,53,9.842873975634575,1,3.349536281079054,30,10,0,8,9.842873975634575,12.562949229031801,2.7078363643959165
108,468,Callum Wilson,FW,30,2018,Bournemouth,14,65,16.016500677913427,9,5.955955449491739,31,3,0,13,14.494162943214178,21.330359410494566,5.061332296580076
109,468,Callum Wilson,Sub,28,2017,Bournemouth,8,54,7.619610041379929,2,1.5524410009384155,18,0,0,8,7.619610041379929,9.413971451111138,2.697103791870177
110,468,Callum Wilson,FW,20,2016,Bournemouth,6,31,5.365591797977686,0,0.550071083009243,8,0,0,3,3.082085270434618,4.324738476425409,0.8914682120084763
111,468,Callum Wilson,FW,13,2015,Bournemouth,5,17,2.346484623849392,0,1.0842653438448906,7,0,0,4,1.585315726697445,3.301329083740711,0.8096784092485905
112,750,Riyad Mahrez,FWR,16,2021,Manchester City,6,33,5.302895089611411,4,3.1927004428580403,27,0,0,4,3.7805573474615812,9.497826043516397,3.9983237739652395
113,750,Riyad Mahrez,AMR,27,2020,Manchester City,9,58,6.23244518134743,6,6.086525144055486,45,0,0,9,6.23244518134743,18.846324333921075,9.170806819573045
114,750,Riyad Mahrez,FWR,33,2019,Manchester City,11,74,8.649655679240823,9,11.05984910018742,60,0,0,10,7.8884868156164885,27.76552989333868,13.28588094189763
115,750,Riyad Mahrez,AMR,27,2018,Manchester City,7,54,6.616934344172478,4,5.006452023983002,24,0,0,7,5.855765521526337,14.370971489697695,6.827352050691843
116,750,Riyad Mahrez,MR,36,2017,Leicester,12,74,6.61353119648993,10,7.55104211345315,57,2,0,12,6.61353119648993,15.855960881337523,6.466544289141893
117,750,Riyad Mahrez,MR,36,2016,Leicester,6,76,8.95081671886146,3,6.2482471615076065,52,4,0,3,5.144972560927272,12.870515598915517,4.793383862823248
118,750,Riyad Mahrez,ML,37,2015,Leicester,17,86,11.882148338481784,11,11.45409781858325,68,1,0,13,7.315135253593326,21.18506269901991,7.174407683312893
119,750,Riyad Mahrez,MR,30,2014,Leicester,4,63,4.923194452188909,3,6.056509282439947,44,0,0,4,4.923194452188909,11.149429438635707,3.296926638111472
120,843,James Ward-Prowse,MC,20,2021,Southampton,6,29,3.1792855728417635,2,2.420349944382906,36,3,1,3,0.8957790341228247,5.741810668259859,4.702713588252664
121,843,James Ward-Prowse,MC,38,2020,Southampton,8,43,5.4420363157987595,7,4.070979097858071,60,5,0,5,2.3973609507083893,10.637730238959193,9.40103399939835
122,843,James Ward-Prowse,MC,38,2019,Southampton,5,57,7.061390930786729,3,5.7615474704653025,61,9,0,4,4.777884328737855,13.29220021981746,9.146257374435663
123,843,James Ward-Prowse,MR,26,2018,Southampton,7,31,3.401980562135577,0,3.2816793685778975,47,4,0,6,2.640811724588275,6.868372356519103,4.128472507931292
124,843,James Ward-Prowse,AMR,30,2017,Southampton,3,28,2.313723925501108,3,3.9457491729408503,36,4,0,3,2.313723925501108,5.334738714620471,3.21634188760072
125,843,James Ward-Prowse,MC,30,2016,Southampton,4,42,4.64575032517314,4,2.890695004723966,43,4,0,4,4.64575032517314,8.679032027721405,4.273942716419697
126,843,James Ward-Prowse,Sub,33,2015,Southampton,2,28,2.0657734973356128,4,4.687691242434084,32,5,0,1,1.304604678414762,6.971512667834759,4.774290247820318
127,843,James Ward-Prowse,FWR,25,2014,Southampton,1,30,2.9425899162888527,6,3.9224654668942094,34,0,1,0,2.1814210787415504,6.434095915406942,3.366638319566846
128,998,Ivan Toney,FW,21,2021,Brentford,6,50,5.148285511881113,2,4.162576383911073,24,5,0,4,3.6259846426546574,6.587357798591256,1.265816387720406
129,998,Ivan Toney,Sub,2,2015,Newcastle United,0,0,0,0,0,0,0,0,0,0,0,0
130,1389,Jorginho,MC,20,2021,Chelsea,6,13,5.11241952329874,1,2.119798008352518,15,4,0,0,0.5454064756631851,10.73616424947977,9.945346735417843
131,1389,Jorginho,DMC,28,2020,Chelsea,7,14,6.972690678201616,1,1.954869382083416,24,2,0,0,0.12224532943218946,11.383730475790799,10.87897537369281
132,1389,Jorginho,DMC,31,2019,Chelsea,4,12,3.097004123032093,2,2.916516068391502,23,10,0,1,0.8134975954890251,15.918048471212387,14.992466654628515
133,1389,Jorginho,MC,37,2018,Chelsea,2,19,1.2965880166739225,0,3.0728410659357905,30,8,0,1,0.5354191791266203,16.370110409334302,15.058909779414535
134,1389,Jorginho,MC,33,2017,Napoli,2,17,2.757849325425923,4,3.8275641817599535,47,5,0,1,1.2352516548708081,20.29372039809823,17.45604443922639
135,1389,Jorginho,MC,27,2016,Napoli,0,22,0.7905589696019888,3,3.7473028525710106,38,3,0,0,0.7905589696019888,17.69924357160926,15.593536850064993
136,1389,Jorginho,Sub,35,2015,Napoli,0,6,0.11802703700959682,4,5.602941748686135,65,10,1,0,0.11802703700959682,22.86840247735381,21.75192823726684
137,1389,Jorginho,DMC,23,2014,Napoli,0,8,0.2535485867410898,0,1.199434314854443,21,5,0,0,0.2535485867410898,5.915071150287986,4.868702583014965
138,1776,Jarrod Bowen,AMR,23,2021,West Ham,6,57,9.444913849234581,7,4.293524695560336,29,2,0,6,9.444913849234581,15.379292089492083,3.9981503365561366
139,1776,Jarrod Bowen,AMR,38,2020,West Ham,8,55,7.988894352689385,5,5.229475776664913,29,0,0,8,7.988894352689385,14.171939106658101,3.0969949951395392
140,1776,Jarrod Bowen,Sub,13,2019,West Ham,1,24,2.3164738304913044,4,2.612398013472557,15,0,0,1,2.3164738304913044,5.648861564695835,2.0298725068569183
141,1776,Jarrod Bowen,AMC,7,2016,Hull,0,3,0.31941379979252815,0,0,0,0,0,0,0.31941379979252815,0.4158180467784405,0.09640422835946083
142,3278,Maxwel Cornet,Sub,10,2021,Burnley,6,17,1.617438644170761,0,0.5860527213662863,5,2,0,6,1.617438644170761,3.1468030139803886,1.6239430643618107
143,3278,Maxwel Cornet,DL,1,2021,Lyon,0,0,0,0,0.0368853434920311,1,0,1,0,0,0.7802301645278931,0.743344783782959
144,3278,Maxwel Cornet,ML,36,2020,Lyon,2,21,1.9478412475436926,5,3.6098263738676906,25,5,0,2,1.9478412475436926,15.147996753454208,12.067022256553173
145,3278,Maxwel Cornet,Sub,22,2019,Lyon,4,24,1.96760318800807,3,3.1704220715910196,28,1,0,4,1.96760318800807,6.215669255703688,1.8877980634570122
146,3278,Maxwel Cornet,Sub,27,2018,Lyon,7,47,7.4762697368860245,5,4.192170446738601,24,2,0,7,7.4762697368860245,13.268384093418717,3.01137887686491
147,3278,Maxwel Cornet,Sub,30,2017,Lyon,4,31,2.922212030738592,6,2.7094739973545074,26,1,0,4,2.922212030738592,6.025447221472859,2.195372922345996
148,3278,Maxwel Cornet,FWL,33,2016,Lyon,6,51,7.135368766263127,2,1.463797066360712,21,1,0,6,7.135368766263127,9.991468619555235,2.8506116829812527
149,3278,Maxwel Cornet,Sub,31,2015,Lyon,8,30,4.5265160985291,1,2.02304195612669,23,3,1,8,4.5265160985291,8.933843758888543,2.6859244322404265
150,3697,Odsonne Edouard,Sub,19,2021,Crystal Palace,6,35,6.1545599438250065,4,1.5659492742270231,15,1,0,5,5.3933910466730595,8.910972949117422,2.1987713649868965
151,3697,Odsonne Edouard,Sub,16,2016,Toulouse,1,11,1.5692664682865143,0,0.19554708153009415,4,0,0,1,1.5692664682865143,2.9535009674727917,1.3471312634646893
152,6818,James Maddison,AMC,20,2021,Leicester,6,43,3.891941202804446,3,2.584840377792716,21,2,0,6,3.891941202804446,7.988589692860842,3.0373019203543663
153,6818,James Maddison,Sub,31,2020,Leicester,8,75,3.827569866552949,5,5.386723920702934,50,4,0,8,3.827569866552949,11.743431102484465,6.073130352422595
154,6818,James Maddison,ML,31,2019,Leicester,6,74,5.0217749159783125,3,5.768516240641475,79,4,0,6,5.0217749159783125,14.379001699388027,8.763976752758026
155,6818,James Maddison,AMC,36,2018,Leicester,7,83,7.372484354302287,7,7.935438400134444,100,3,1,6,5.850146671757102,15.30455419793725,6.9679553234018385
156,7322,Bukayo Saka,Sub,21,2021,Arsenal,6,46,5.234188202768564,4,4.204142604023218,33,3,0,6,5.234188202768564,11.264089109376073,4.572581559419632
157,7322,Bukayo Saka,DML,32,2020,Arsenal,5,61,7.169173587113619,3,4.511790654622018,38,1,0,5,7.169173587113619,18.292466390877962,9.180439569987357
158,7322,Bukayo Saka,AML,26,2019,Arsenal,1,13,1.1424387358129025,5,3.680353555828333,21,6,0,1,1.1424387358129025,7.812505632638931,5.022924855351448
159,7322,Bukayo Saka,Sub,1,2018,Arsenal,0,0,0,0,0,0,0,0,0,0,0,0
160,101,Allan Saint-Maximin,FW,21,2021,Newcastle United,5,43,3.8022785298526287,3,3.5722819697111845,32,3,0,5,3.8022785298526287,9.538715714588761,2.3744339984841645
161,101,Allan Saint-Maximin,MR,25,2020,Newcastle United,3,30,2.8259131088852882,4,4.013324308209121,29,0,0,3,2.8259131088852882,10.59472032263875,4.22400295548141
162,101,Allan Saint-Maximin,Sub,26,2019,Newcastle United,3,46,2.9425169471651316,4,4.3318116925656796,33,0,0,3,2.9425169471651316,9.657795261591673,4.271792184561491
163,101,Allan Saint-Maximin,FWL,34,2018,Nice,6,75,7.451709168031812,3,6.6442006435245275,57,2,0,5,5.931584553793073,15.18671352788806,4.125960684381425
164,101,Allan Saint-Maximin,AML,30,2017,Nice,3,39,3.186474713496864,7,4.448385982774198,45,1,0,3,3.186474713496864,10.603121645748615,5.364432233385742
165,101,Allan Saint-Maximin,Sub,1,2017,Monaco,0,0,0,0,0.3272208571434021,1,0,0,0,0,0.3924531936645508,0.06523232907056808
166,101,Allan Saint-Maximin,AMC,33,2016,SC Bastia,3,68,2.831402851268649,2,5.362546120770276,49,1,1,3,2.831402851268649,10.813910704106092,4.670328840613365
167,101,Allan Saint-Maximin,Sub,16,2015,Hannover 96,1,7,0.33403949066996574,0,0.44551085866987705,5,1,0,1,0.33403949066996574,0.9208007473498583,0.47262073680758476
168,101,Allan Saint-Maximin,Sub,9,2014,Saint-Etienne,0,11,0.2501072119921446,2,1.107465686276555,8,0,0,0,0.2501072119921446,2.489630224183202,1.2483883704990149
169,465,Joshua King,Sub,18,2021,Watford,5,38,6.763522081077099,3,2.8498238548636436,26,3,0,4,6.002353273332119,8.228177199140191,0.8625280661508441
170,465,Joshua King,Sub,11,2020,Everton,0,3,0.7881247904151678,0,0,0,0,0,0,0.7881247904151678,0.8868908192962408,0.7569956742227077
171,465,Joshua King,AMC,26,2019,Bournemouth,6,26,6.534089729189873,4,4.133098684251308,30,0,0,3,4.250657398253679,8.3733511865139,3.021743079647422
172,465,Joshua King,FW,35,2018,Bournemouth,12,72,13.546660237014294,3,4.257977558299899,37,3,0,7,8.979647155851126,19.067666817456484,8.407384060323238
173,465,Joshua King,AMC,33,2017,Bournemouth,8,51,6.555599365383387,3,4.888207009062171,38,3,0,6,5.033261656761169,9.640528094954789,3.6070545027032495
174,465,Joshua King,FWL,36,2016,Bournemouth,16,67,10.911753680557013,2,2.409230097196996,30,1,0,14,8.628247126936913,12.56197816412896,3.4120457973331213
175,465,Joshua King,FW,31,2015,Bournemouth,6,55,5.712771249935031,2,3.5359691940248013,25,1,0,6,5.712771249935031,9.763270203024149,1.439363314770162
176,522,Wilfried Zaha,FW,17,2021,Crystal Palace,5,28,3.7870637085288763,1,2.8528163991868496,22,3,1,3,2.264725986868143,7.282968319952488,2.6852771900594234
177,522,Wilfried Zaha,FW,30,2020,Crystal Palace,11,60,8.804439894855022,2,3.7028211038559675,30,6,0,9,7.282102234661579,13.579472474753857,3.6344361882656813
178,522,Wilfried Zaha,Sub,38,2019,Crystal Palace,4,61,4.932660914957523,3,3.7442309176549315,37,5,0,4,4.932660914957523,11.829811396077275,4.589509509503841
179,522,Wilfried Zaha,FW,34,2018,Crystal Palace,10,73,6.490763653069735,5,5.404334913939238,54,8,1,10,6.490763653069735,16.558542707934976,7.036865543574095
180,522,Wilfried Zaha,AMC,29,2017,Crystal Palace,9,64,9.735278444364667,3,5.296256110072136,53,5,0,9,9.735278444364667,16.14480810239911,3.00129756052047
181,522,Wilfried Zaha,AML,35,2016,Crystal Palace,7,49,5.5702579310163856,9,4.54127433244139,38,8,0,7,5.5702579310163856,12.49816120043397,3.012104896828532
182,522,Wilfried Zaha,MR,34,2015,Crystal Palace,2,32,2.624896079301834,1,4.47473059874028,41,5,0,2,2.624896079301834,9.616185177117586,3.5836749440059066
183,522,Wilfried Zaha,Sub,31,2014,Crystal Palace,4,40,4.761631336063147,2,2.1885991133749485,14,1,0,4,4.761631336063147,6.59307062253356,2.300881713628769
184,594,Romelu Lukaku,FW,16,2021,Chelsea,5,28,4.910521801561117,0,2.356433991342783,16,0,0,5,4.910521801561117,9.07215991616249,3.293258409947157
185,594,Romelu Lukaku,FW,36,2020,Inter,24,97,23.425768416374922,11,8.387601729482412,53,4,0,18,18.85797556117177,30.672951973974705,5.996653926558793
186,594,Romelu Lukaku,FW,36,2019,Inter,23,99,20.794332148507237,2,5.124768648296595,53,2,0,17,16.226579116657376,23.886098654940724,5.316864665597677
187,594,Romelu Lukaku,Sub,32,2018,Manchester United,12,55,13.105178356170654,0,2.320214493200183,21,4,0,12,13.105178356170654,15.425704501569271,5.426005006767809
188,594,Romelu Lukaku,FW,34,2017,Manchester United,16,86,15.468220829963684,7,5.473206410184503,33,4,0,16,14.707051992416382,24.643031921237707,7.161954903975129
189,594,Romelu Lukaku,FW,37,2016,Everton,25,110,16.665452419780195,6,5.440816408023238,47,3,0,24,15.904283582232893,21.251998490653932,3.9702013842761517
190,594,Romelu Lukaku,FW,37,2015,Everton,18,118,20.05878111720085,6,5.6804345063865185,51,3,0,17,18.53648015856743,24.024903159588575,7.63484107516706
191,594,Romelu Lukaku,FW,36,2014,Everton,10,105,12.43079612404108,5,2.350205834954977,37,1,0,8,10.90853263437748,15.743810007348657,5.078922747634351
192,647,Harry Kane,Sub,19,2021,Tottenham,5,61,8.34000800549984,2,3.731501966714859,18,3,0,4,7.578839227557182,12.59618417173624,2.838278202340007
193,647,Harry Kane,FW,35,2020,Tottenham,23,138,22.174858909100294,14,7.577093588188291,49,1,0,19,19.130183439701796,24.995648321695626,4.451256847940385
194,647,Harry Kane,FW,29,2019,Tottenham,18,82,13.297065950930119,2,3.1170063093304634,27,4,0,16,11.77476505190134,16.854615883901715,3.0513013089075685
195,647,Harry Kane,FW,28,2018,Tottenham,17,102,16.12239446118474,4,4.562663219869137,30,5,0,13,13.077755857259035,18.838230532594025,4.841164272278547
196,647,Harry Kane,FW,37,2017,Tottenham,30,183,26.859890587627888,2,3.8204412199556828,34,5,0,28,24.576384104788303,28.51526607386768,7.9616343677043915
197,647,Harry Kane,FW,30,2016,Tottenham,29,110,19.82009919732809,7,5.5538915153592825,41,3,0,24,15.253085978329182,21.94719305820763,4.12599990144372
198,647,Harry Kane,FW,38,2015,Tottenham,25,159,22.732073578983545,1,3.088511780835688,44,5,0,20,18.926266126334667,26.939671490341425,8.189033068716526
199,647,Harry Kane,Sub,34,2014,Tottenham,21,112,17.15729223564267,4,3.922500966116786,27,4,0,19,14.873822528868914,16.488438992761075,5.549698735587299
200,762,Demarai Gray,AMC,19,2021,Everton,5,42,3.2441350910812616,2,2.2094181180000305,26,3,0,5,3.2441350910812616,6.808366255834699,2.152801424264908
201,762,Demarai Gray,Sub,10,2020,Bayer Leverkusen,1,15,1.5132300816476345,2,0.774780809879303,9,0,0,1,1.5132300816476345,3.380604639649391,1.3731632139533758
202,762,Demarai Gray,Sub,1,2020,Leicester,0,1,0.05797205865383148,0,0,0,0,0,0,0.05797205865383148,0.02703343704342842,0.02703343704342842
203,762,Demarai Gray,Sub,21,2019,Leicester,2,23,2.767196649685502,3,2.2339558824896812,16,1,0,2,2.0060278121382,4.819445710629225,1.8115341179072857
204,762,Demarai Gray,AML,34,2018,Leicester,4,47,4.561489956453443,1,0.9842575620859861,17,2,0,4,4.561489956453443,9.41732171177864,4.204088659957051
205,762,Demarai Gray,Sub,35,2017,Leicester,3,36,2.6410227809101343,1,3.2531555332243443,27,2,0,3,2.6410227809101343,8.21831576153636,3.4607087997719646
206,762,Demarai Gray,ML,30,2016,Leicester,1,27,0.9837641939520836,3,1.7882271278649569,17,2,0,1,0.9837641939520836,3.5516441995278,1.2206896776333451
207,762,Demarai Gray,AML,12,2015,Leicester,0,5,0.5406617671251297,1,1.2422118857502937,6,0,0,0,0.5406617671251297,2.49518976546824,0.8116404581815004
208,2335,Pablo Fornals,AML,21,2021,West Ham,5,29,3.179530568420887,2,3.9098480343818665,28,3,0,5,3.179530568420887,11.726521648466587,5.79364744015038
209,2335,Pablo Fornals,AML,33,2020,West Ham,5,50,6.74941030330956,4,2.532995485700667,31,3,0,5,6.74941030330956,16.320041246712208,8.427109042182565
210,2335,Pablo Fornals,Sub,36,2019,West Ham,2,36,2.643427435308695,5,2.2990531269460917,19,3,0,2,2.643427435308695,7.556359050795436,4.669503619894385
211,2335,Pablo Fornals,MR,35,2018,Villarreal,2,57,3.9165129773318768,3,5.405418707057834,46,4,0,2,3.9165129773318768,12.120758851990104,4.7079747607931495
212,2335,Pablo Fornals,ML,35,2017,Villarreal,3,51,3.14203320723027,12,9.285455196164548,52,4,0,3,3.14203320723027,19.162935465574265,9.312597583979368
213,2335,Pablo Fornals,MR,32,2016,Malaga,6,41,2.3978416160680354,2,2.603642163798213,37,6,0,6,2.3978416160680354,9.688944516703486,6.670516623184085
214,2335,Pablo Fornals,MR,27,2015,Malaga,1,22,1.4436050606891513,0,0.48255045525729656,13,1,0,1,1.4436050606891513,5.111337361857295,3.6522679049521685
215,3585,Said Benrahma,AMC,20,2021,West Ham,5,43,3.693391740322113,4,3.2042170017957687,21,0,0,5,3.693391740322113,9.293101031333208,3.028942249715328
